X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231
177,13779,14245,24138,13327,13809,14812,17489,22094,22687,23284,23883,14953,15494,16598,17161,17729,18303,19464,20052,20643,21237,21834,23038,23643,14597,15150,18012,18600,19192,20386,20987,21592,22808,23419,9656,10104,10574,11061,11565,12082,12612,13152,13702,14826,17148,17741,18337,18937,20755,21366,21979,22594,23211,9186,9656,10146,10653,11175,12811,13375,16290,16888,18702,19312,20540,21157,21776,8267,8739,9232,9743,10270,10810,11362,12494,13656,15439,16042,18486,19103,19723,22845,23473,6905,7349,7821,8318,9915,10473,11042,12204,12794,13391,13991,22687,23320,4593,6430,9590,10167,10752,12545,5988,9300,9893,10494,6128,6687,7262,8444,9047,6996,6397,2678,2598,4684,5237,5810,6397,6996,7603,8216,7406,6781,2054,1949,2054,2342,2756,3787,4357,4947,5550,6162,6781,7406,8034,7262,6624,4729,1452,1837,2342,2905,3498,4108,4729,5356,5988,7262,7174,6528,5882,5237,4593,3951,3312,2054,1452,919,919,1452,2054,2678,3312,3951,4593,5237,5882,6528,5196,3897,3248,2598,1949,1299,0,650,1299,1949,2598,3248,3897,4547,5196,5846,2054,1452,919,650,919,1452,2054,2678,3312,3951,4593,5237,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,2756,2342,2054,1949,2054,2342,2756,3248,3787,4357,3248,2905,2678,2598,2678,2905,3248,3674,4159,4684,4159
178,13327,13779,23545,12860,13327,14305,16938,21503,22094,22687,23284,14422,14953,16042,16598,17161,17729,18881,19464,20052,20643,21237,22435,23038,14052,14597,17429,18012,18600,19787,20386,20987,22199,22808,9232,9656,10104,10574,11061,11565,12082,12612,13152,14260,16560,17148,17741,18337,20146,20755,21366,21979,22594,8739,9186,9656,10146,10653,12255,12811,15697,16290,18094,18702,19925,20540,21157,7821,8267,8739,9232,9743,10270,10810,11924,13072,14840,15439,17871,18486,19103,22218,22845,6495,6905,7349,7821,9368,9915,10473,11619,12204,12794,13391,22056,22687,4547,5988,9024,9590,10167,11942,6495,8714,9300,9893,6687,6128,6687,7848,8444,7603,6996,2905,2678,4159,4684,5237,5810,6397,6996,7603,8034,7406,2342,2054,1949,2054,2342,3248,3787,4357,4947,5550,6162,6781,7406,7902,7262,5356,1299,1452,1837,2342,2905,3498,4108,4729,5356,6624,7821,7174,6528,5882,5237,4593,3951,2678,2054,1452,650,919,1452,2054,2678,3312,3951,4593,5237,5882,5846,4547,3897,3248,2598,1949,650,0,650,1299,1949,2598,3248,3897,4547,5196,2678,2054,1452,919,650,919,1452,2054,2678,3312,3951,4593,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,3248,2756,2342,2054,1949,2054,2342,2756,3248,3787,3674,3248,2905,2678,2598,2678,2905,3248,3674,4159,3787
179,12893,13327,22955,12409,12860,13809,16394,20917,21503,22094,22687,13901,14422,15494,16042,16598,17161,18303,18881,19464,20052,20643,21834,22435,13516,14052,16850,17429,18012,19192,19787,20386,21592,22199,8835,9232,9656,10104,10574,11061,11565,12082,12612,13702,15976,16560,17148,17741,19540,20146,20755,21366,21979,8318,8739,9186,9656,10146,11710,12255,15108,15697,17489,18094,19312,19925,20540,7406,7821,8267,8739,9232,9743,10270,11362,12494,14245,14840,17259,17871,18486,21592,22218,6128,6495,6905,7349,8835,9368,9915,11042,11619,12204,12794,21425,22056,4593,5588,8469,9024,9590,11344,7026,8139,8714,9300,7262,5588,6128,7262,7848,8216,7603,3248,2905,3674,4159,4684,5237,5810,6397,6996,8666,8034,2756,2342,2054,1949,2054,2756,3248,3787,4357,4947,5550,6162,6781,8543,7902,5988,1452,1299,1452,1837,2342,2905,3498,4108,4729,5988,8469,7821,7174,6528,5882,5237,4593,3312,2678,2054,919,650,919,1452,2054,2678,3312,3951,4593,5237,6495,5196,4547,3897,3248,2598,1299,650,0,650,1299,1949,2598,3248,3897,4547,3312,2678,2054,1452,919,650,919,1452,2054,2678,3312,3951,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,3787,3248,2756,2342,2054,1949,2054,2342,2756,3248,4159,3674,3248,2905,2678,2598,2678,2905,3248,3674,3498
180,12477,12893,22369,11977,12409,13327,15857,20334,20917,21503,22094,13391,13901,14953,15494,16042,16598,17729,18303,18881,19464,20052,21237,21834,12991,13516,16277,16850,17429,18600,19192,19787,20987,21592,8469,8835,9232,9656,10104,10574,11061,11565,12082,13152,15398,15976,16560,17148,18937,19540,20146,20755,21366,7929,8318,8739,9186,9656,11175,11710,14524,15108,16888,17489,18702,19312,19925,7026,7406,7821,8267,8739,9232,9743,10810,11924,13656,14245,16649,17259,17871,20967,21592,5810,6128,6495,6905,8318,8835,9368,10473,11042,11619,12204,20795,21425,4729,5237,7929,8469,9024,10752,7575,7575,8139,8714,7848,5073,5588,6687,7262,8835,8216,3674,3248,3248,3674,4159,4684,5237,5810,6397,9300,8666,3248,2756,2342,2054,1949,2342,2756,3248,3787,4357,4947,5550,6162,9186,8543,6624,1837,1452,1299,1452,1837,2342,2905,3498,4108,5356,9117,8469,7821,7174,6528,5882,5237,3951,3312,2678,1452,919,650,919,1452,2054,2678,3312,3951,4593,7145,5846,5196,4547,3897,3248,1949,1299,650,0,650,1299,1949,2598,3248,3897,3951,3312,2678,2054,1452,919,650,919,1452,2054,2678,3312,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4357,3787,3248,2756,2342,2054,1949,2054,2342,2756,4684,4159,3674,3248,2905,2678,2598,2678,2905,3248,3312
181,12082,12477,21786,11565,11977,12860,15330,19755,20334,20917,21503,12893,13391,14422,14953,15494,16042,17161,17729,18303,18881,19464,20643,21237,12477,12991,15710,16277,16850,18012,18600,19192,20386,20987,8139,8469,8835,9232,9656,10104,10574,11061,11565,12612,14826,15398,15976,16560,18337,18937,19540,20146,20755,7575,7929,8318,8739,9186,10653,11175,13946,14524,16290,16888,18094,18702,19312,6687,7026,7406,7821,8267,8739,9232,10270,11362,13072,13656,16042,16649,17259,20344,20967,5550,5810,6128,6495,7821,8318,8835,9915,10473,11042,11619,20167,20795,4947,4947,7406,7929,8469,10167,8139,7026,7575,8139,8444,4593,5073,6128,6687,9457,8835,4159,3674,2905,3248,3674,4159,4684,5237,5810,9936,9300,3787,3248,2756,2342,2054,2054,2342,2756,3248,3787,4357,4947,5550,9829,9186,7262,2342,1837,1452,1299,1452,1837,2342,2905,3498,4729,9765,9117,8469,7821,7174,6528,5882,4593,3951,3312,2054,1452,919,650,919,1452,2054,2678,3312,3951,7794,6495,5846,5196,4547,3897,2598,1949,1299,650,0,650,1299,1949,2598,3248,4593,3951,3312,2678,2054,1452,919,650,919,1452,2054,2678,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,4947,4357,3787,3248,2756,2342,2054,1949,2054,2342,5237,4684,4159,3674,3248,2905,2678,2598,2678,2905,3248
182,11710,12082,21207,11175,11565,12409,14812,19181,19755,20334,20917,12409,12893,13901,14422,14953,15494,16598,17161,17729,18303,18881,20052,20643,11977,12477,15150,15710,16277,17429,18012,18600,19787,20386,7848,8139,8469,8835,9232,9656,10104,10574,11061,12082,14260,14826,15398,15976,17741,18337,18937,19540,20146,7262,7575,7929,8318,8739,10146,10653,13375,13946,15697,16290,17489,18094,18702,6397,6687,7026,7406,7821,8267,8739,9743,10810,12494,13072,15439,16042,16649,19723,20344,5356,5550,5810,6128,7349,7821,8318,9368,9915,10473,11042,19540,20167,5237,4729,6905,7406,7929,9590,8714,6495,7026,7575,9047,4159,4593,5588,6128,10084,9457,4684,4159,2678,2905,3248,3674,4159,4684,5237,10574,9936,4357,3787,3248,2756,2342,1949,2054,2342,2756,3248,3787,4357,4947,10473,9829,7902,2905,2342,1837,1452,1299,1452,1837,2342,2905,4108,10413,9765,9117,8469,7821,7174,6528,5237,4593,3951,2678,2054,1452,919,650,919,1452,2054,2678,3312,8444,7145,6495,5846,5196,4547,3248,2598,1949,1299,650,0,650,1299,1949,2598,5237,4593,3951,3312,2678,2054,1452,919,650,919,1452,2054,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,5550,4947,4357,3787,3248,2756,2342,2054,1949,2054,5810,5237,4684,4159,3674,3248,2905,2678,2598,2678,3312
183,11362,11710,20632,10810,11175,11977,14305,18611,19181,19755,20334,11942,12409,13391,13901,14422,14953,16042,16598,17161,17729,18303,19464,20052,11491,11977,14597,15150,15710,16850,17429,18012,19192,19787,7603,7848,8139,8469,8835,9232,9656,10104,10574,11565,13702,14260,14826,15398,17148,17741,18337,18937,19540,6996,7262,7575,7929,8318,9656,10146,12811,13375,15108,15697,16888,17489,18094,6162,6397,6687,7026,7406,7821,8267,9232,10270,11924,12494,14840,15439,16042,19103,19723,5237,5356,5550,5810,6905,7349,7821,8835,9368,9915,10473,18915,19540,5588,4593,6430,6905,7406,9024,9300,5988,6495,7026,9656,3787,4159,5073,5588,10712,10084,5237,4684,2598,2678,2905,3248,3674,4159,4684,11213,10574,4947,4357,3787,3248,2756,2054,1949,2054,2342,2756,3248,3787,4357,11118,10473,8543,3498,2905,2342,1837,1452,1299,1452,1837,2342,3498,11061,10413,9765,9117,8469,7821,7174,5882,5237,4593,3312,2678,2054,1452,919,650,919,1452,2054,2678,9094,7794,7145,6495,5846,5196,3897,3248,2598,1949,1299,650,0,650,1299,1949,5882,5237,4593,3951,3312,2678,2054,1452,919,650,919,1452,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,6162,5550,4947,4357,3787,3248,2756,2342,2054,1949,6397,5810,5237,4684,4159,3674,3248,2905,2678,2598,3498
184,11042,11362,20062,10473,10810,11565,13809,18047,18611,19181,19755,11491,11942,12893,13391,13901,14422,15494,16042,16598,17161,17729,18881,19464,11023,11491,14052,14597,15150,16277,16850,17429,18600,19192,7406,7603,7848,8139,8469,8835,9232,9656,10104,11061,13152,13702,14260,14826,16560,17148,17741,18337,18937,6781,6996,7262,7575,7929,9186,9656,12255,12811,14524,15108,16290,16888,17489,5988,6162,6397,6687,7026,7406,7821,8739,9743,11362,11924,14245,14840,15439,18486,19103,5196,5237,5356,5550,6495,6905,7349,8318,8835,9368,9915,18291,18915,5988,4547,5988,6430,6905,8469,9893,5511,5988,6495,10270,3498,3787,4593,5073,11344,10712,5810,5237,2678,2598,2678,2905,3248,3674,4159,11853,11213,5550,4947,4357,3787,3248,2342,2054,1949,2054,2342,2756,3248,3787,11764,11118,9186,4108,3498,2905,2342,1837,1452,1299,1452,1837,2905,11710,11061,10413,9765,9117,8469,7821,6528,5882,5237,3951,3312,2678,2054,1452,919,650,919,1452,2054,9743,8444,7794,7145,6495,5846,4547,3897,3248,2598,1949,1299,650,0,650,1299,6528,5882,5237,4593,3951,3312,2678,2054,1452,919,650,919,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,6781,6162,5550,4947,4357,3787,3248,2756,2342,2054,6996,6397,5810,5237,4684,4159,3674,3248,2905,2678,3787
185,10752,11042,19497,10167,10473,11175,13327,17489,18047,18611,19181,11061,11491,12409,12893,13391,13901,14953,15494,16042,16598,17161,18303,18881,10574,11023,13516,14052,14597,15710,16277,16850,18012,18600,7262,7406,7603,7848,8139,8469,8835,9232,9656,10574,12612,13152,13702,14260,15976,16560,17148,17741,18337,6624,6781,6996,7262,7575,8739,9186,11710,12255,13946,14524,15697,16290,16888,5882,5988,6162,6397,6687,7026,7406,8267,9232,10810,11362,13656,14245,14840,17871,18486,5237,5196,5237,5356,6128,6495,6905,7821,8318,8835,9368,17669,18291,6430,4593,5588,5988,6430,7929,10494,5073,5511,5988,10888,3312,3498,4159,4593,11977,11344,6397,5810,2905,2678,2598,2678,2905,3248,3674,12494,11853,6162,5550,4947,4357,3787,2756,2342,2054,1949,2054,2342,2756,3248,12409,11764,9829,4729,4108,3498,2905,2342,1837,1452,1299,1452,2342,12358,11710,11061,10413,9765,9117,8469,7174,6528,5882,4593,3951,3312,2678,2054,1452,919,650,919,1452,10393,9094,8444,7794,7145,6495,5196,4547,3897,3248,2598,1949,1299,650,0,650,7174,6528,5882,5237,4593,3951,3312,2678,2054,1452,919,650,7262,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,7406,6781,6162,5550,4947,4357,3787,3248,2756,2342,7603,6996,6397,5810,5237,4684,4159,3674,3248,2905,4159
186,10494,10752,18937,9893,10167,10810,12860,16938,17489,18047,18611,10653,11061,11942,12409,12893,13391,14422,14953,15494,16042,16598,17729,18303,10146,10574,12991,13516,14052,15150,15710,16277,17429,18012,7174,7262,7406,7603,7848,8139,8469,8835,9232,10104,12082,12612,13152,13702,15398,15976,16560,17148,17741,6528,6624,6781,6996,7262,8318,8739,11175,11710,13375,13946,15108,15697,16290,5846,5882,5988,6162,6397,6687,7026,7821,8739,10270,10810,13072,13656,14245,17259,17871,5356,5237,5196,5237,5810,6128,6495,7349,7821,8318,8835,17050,17669,6905,4729,5237,5588,5988,7406,11099,4684,5073,5511,11510,3248,3312,3787,4159,12612,11977,6996,6397,3248,2905,2678,2598,2678,2905,3248,13136,12494,6781,6162,5550,4947,4357,3248,2756,2342,2054,1949,2054,2342,2756,13056,12409,10473,5356,4729,4108,3498,2905,2342,1837,1452,1299,1837,13007,12358,11710,11061,10413,9765,9117,7821,7174,6528,5237,4593,3951,3312,2678,2054,1452,919,650,919,11042,9743,9094,8444,7794,7145,5846,5196,4547,3897,3248,2598,1949,1299,650,0,7821,7174,6528,5882,5237,4593,3951,3312,2678,2054,1452,919,7902,7262,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,8034,7406,6781,6162,5550,4947,4357,3787,3248,2756,8216,7603,6996,6397,5810,5237,4684,4159,3674,3248,4593
187,15643,16134,26184,15219,15724,16763,19497,24138,24734,25332,25933,16938,17489,18611,19181,19755,20334,21503,22094,22687,23284,23883,25089,25696,16598,17161,20052,20643,21237,22435,23038,23643,24861,25473,11491,11977,12477,12991,13516,14052,14597,15150,15710,16850,19192,19787,20386,20987,22808,23419,24033,24648,25265,11061,11565,12082,12612,13152,14826,15398,18337,18937,20755,21366,22594,23211,23830,10146,10653,11175,11710,12255,12811,13375,14524,15697,17489,18094,20540,21157,21776,24895,25523,8739,9232,9743,10270,11924,12494,13072,14245,14840,15439,16042,24734,25365,5810,8318,11619,12204,12794,14597,5237,11344,11942,12545,5073,8714,9300,10494,11099,5588,5073,3498,3787,6687,7262,7848,8444,9047,9656,10270,5810,5237,2905,3248,3674,4159,4684,5810,6397,6996,7603,8216,8835,9457,10084,5550,4947,3248,3248,3787,4357,4947,5550,6162,6781,7406,8034,9300,5356,4729,4108,3498,2905,2342,1837,1299,1452,1837,2905,3498,4108,4729,5356,5988,6624,7262,7902,8543,3312,2054,1452,919,650,919,2054,2678,3312,3951,4593,5237,5882,6528,7174,7821,0,650,1299,1949,2598,3248,3897,4547,5196,5846,6495,7145,650,919,1452,2054,2678,3312,3951,4593,5237,5882,6528,7174,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,1949,2054,2342,2756,3248,3787,4357,4947,5550,6162,5237
188,15164,15643,25589,14726,15219,16238,18937,23545,24138,24734,25332,16394,16938,18047,18611,19181,19755,20917,21503,22094,22687,23284,24485,25089,16042,16598,19464,20052,20643,21834,22435,23038,24251,24861,11023,11491,11977,12477,12991,13516,14052,14597,15150,16277,18600,19192,19787,20386,22199,22808,23419,24033,24648,10574,11061,11565,12082,12612,14260,14826,17741,18337,20146,20755,21979,22594,23211,9656,10146,10653,11175,11710,12255,12811,13946,15108,16888,17489,19925,20540,21157,24269,24895,8267,8739,9232,9743,11362,11924,12494,13656,14245,14840,15439,24103,24734,5550,7821,11042,11619,12204,13991,5588,10752,11344,11942,5511,8139,8714,9893,10494,6128,5588,3312,3498,6128,6687,7262,7848,8444,9047,9656,6397,5810,2678,2905,3248,3674,4159,5237,5810,6397,6996,7603,8216,8835,9457,6162,5550,3787,2756,3248,3787,4357,4947,5550,6162,6781,7406,8666,5988,5356,4729,4108,3498,2905,2342,1452,1299,1452,2342,2905,3498,4108,4729,5356,5988,6624,7262,7902,3951,2678,2054,1452,919,650,1452,2054,2678,3312,3951,4593,5237,5882,6528,7174,650,0,650,1299,1949,2598,3248,3897,4547,5196,5846,6495,919,650,919,1452,2054,2678,3312,3951,4593,5237,5882,6528,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,2054,1949,2054,2342,2756,3248,3787,4357,4947,5550,4684
189,14697,15164,24997,14245,14726,15724,18383,22955,23545,24138,24734,15857,16394,17489,18047,18611,19181,20334,20917,21503,22094,22687,23883,24485,15494,16042,18881,19464,20052,21237,21834,22435,23643,24251,10574,11023,11491,11977,12477,12991,13516,14052,14597,15710,18012,18600,19192,19787,21592,22199,22808,23419,24033,10104,10574,11061,11565,12082,13702,14260,17148,17741,19540,20146,21366,21979,22594,9186,9656,10146,10653,11175,11710,12255,13375,14524,16290,16888,19312,19925,20540,23643,24269,7821,8267,8739,9232,10810,11362,11924,13072,13656,14245,14840,23473,24103,5356,7349,10473,11042,11619,13391,5988,10167,10752,11344,5988,7575,8139,9300,9893,6687,6128,3248,3312,5588,6128,6687,7262,7848,8444,9047,6996,6397,2598,2678,2905,3248,3674,4684,5237,5810,6397,6996,7603,8216,8835,6781,6162,4357,2342,2756,3248,3787,4357,4947,5550,6162,6781,8034,6624,5988,5356,4729,4108,3498,2905,1837,1452,1299,1837,2342,2905,3498,4108,4729,5356,5988,6624,7262,4593,3312,2678,2054,1452,919,919,1452,2054,2678,3312,3951,4593,5237,5882,6528,1299,650,0,650,1299,1949,2598,3248,3897,4547,5196,5846,1452,919,650,919,1452,2054,2678,3312,3951,4593,5237,5882,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,2342,2054,1949,2054,2342,2756,3248,3787,4357,4947,4159
190,14245,14697,24407,13779,14245,15219,17836,22369,22955,23545,24138,15330,15857,16938,17489,18047,18611,19755,20334,20917,21503,22094,23284,23883,14953,15494,18303,18881,19464,20643,21237,21834,23038,23643,10146,10574,11023,11491,11977,12477,12991,13516,14052,15150,17429,18012,18600,19192,20987,21592,22199,22808,23419,9656,10104,10574,11061,11565,13152,13702,16560,17148,18937,19540,20755,21366,21979,8739,9186,9656,10146,10653,11175,11710,12811,13946,15697,16290,18702,19312,19925,23020,23643,7406,7821,8267,8739,10270,10810,11362,12494,13072,13656,14245,22845,23473,5237,6905,9915,10473,11042,12794,6430,9590,10167,10752,6495,7026,7575,8714,9300,7262,6687,3312,3248,5073,5588,6128,6687,7262,7848,8444,7603,6996,2678,2598,2678,2905,3248,4159,4684,5237,5810,6397,6996,7603,8216,7406,6781,4947,2054,2342,2756,3248,3787,4357,4947,5550,6162,7406,7262,6624,5988,5356,4729,4108,3498,2342,1837,1452,1452,1837,2342,2905,3498,4108,4729,5356,5988,6624,5237,3951,3312,2678,2054,1452,650,919,1452,2054,2678,3312,3951,4593,5237,5882,1949,1299,650,0,650,1299,1949,2598,3248,3897,4547,5196,2054,1452,919,650,919,1452,2054,2678,3312,3951,4593,5237,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,2756,2342,2054,1949,2054,2342,2756,3248,3787,4357,3674
191,13809,14245,23821,13327,13779,14726,17295,21786,22369,22955,23545,14812,15330,16394,16938,17489,18047,19181,19755,20334,20917,21503,22687,23284,14422,14953,17729,18303,18881,20052,20643,21237,22435,23038,9743,10146,10574,11023,11491,11977,12477,12991,13516,14597,16850,17429,18012,18600,20386,20987,21592,22199,22808,9232,9656,10104,10574,11061,12612,13152,15976,16560,18337,18937,20146,20755,21366,8318,8739,9186,9656,10146,10653,11175,12255,13375,15108,15697,18094,18702,19312,22397,23020,7026,7406,7821,8267,9743,10270,10810,11924,12494,13072,13656,22218,22845,5196,6495,9368,9915,10473,12204,6905,9024,9590,10167,7026,6495,7026,8139,8714,7848,7262,3498,3312,4593,5073,5588,6128,6687,7262,7848,8216,7603,2905,2678,2598,2678,2905,3674,4159,4684,5237,5810,6397,6996,7603,8034,7406,5550,1949,2054,2342,2756,3248,3787,4357,4947,5550,6781,7902,7262,6624,5988,5356,4729,4108,2905,2342,1837,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,5882,4593,3951,3312,2678,2054,919,650,919,1452,2054,2678,3312,3951,4593,5237,2598,1949,1299,650,0,650,1299,1949,2598,3248,3897,4547,2678,2054,1452,919,650,919,1452,2054,2678,3312,3951,4593,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,3248,2756,2342,2054,1949,2054,2342,2756,3248,3787,3248
192,13391,13809,23239,12893,13327,14245,16763,21207,21786,22369,22955,14305,14812,15857,16394,16938,17489,18611,19181,19755,20334,20917,22094,22687,13901,14422,17161,17729,18303,19464,20052,20643,21834,22435,9368,9743,10146,10574,11023,11491,11977,12477,12991,14052,16277,16850,17429,18012,19787,20386,20987,21592,22199,8835,9232,9656,10104,10574,12082,12612,15398,15976,17741,18337,19540,20146,20755,7929,8318,8739,9186,9656,10146,10653,11710,12811,14524,15108,17489,18094,18702,21776,22397,6687,7026,7406,7821,9232,9743,10270,11362,11924,12494,13072,21592,22218,5237,6128,8835,9368,9915,11619,7406,8469,9024,9590,7575,5988,6495,7575,8139,8444,7848,3787,3498,4159,4593,5073,5588,6128,6687,7262,8835,8216,3248,2905,2678,2598,2678,3248,3674,4159,4684,5237,5810,6397,6996,8666,8034,6162,2054,1949,2054,2342,2756,3248,3787,4357,4947,6162,8543,7902,7262,6624,5988,5356,4729,3498,2905,2342,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,6528,5237,4593,3951,3312,2678,1452,919,650,919,1452,2054,2678,3312,3951,4593,3248,2598,1949,1299,650,0,650,1299,1949,2598,3248,3897,3312,2678,2054,1452,919,650,919,1452,2054,2678,3312,3951,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,3787,3248,2756,2342,2054,1949,2054,2342,2756,3248,2905
193,12991,13391,22659,12477,12893,13779,16238,20632,21207,21786,22369,13809,14305,15330,15857,16394,16938,18047,18611,19181,19755,20334,21503,22094,13391,13901,16598,17161,17729,18881,19464,20052,21237,21834,9024,9368,9743,10146,10574,11023,11491,11977,12477,13516,15710,16277,16850,17429,19192,19787,20386,20987,21592,8469,8835,9232,9656,10104,11565,12082,14826,15398,17148,17741,18937,19540,20146,7575,7929,8318,8739,9186,9656,10146,11175,12255,13946,14524,16888,17489,18094,21157,21776,6397,6687,7026,7406,8739,9232,9743,10810,11362,11924,12494,20967,21592,5356,5810,8318,8835,9368,11042,7929,7929,8469,9024,8139,5511,5988,7026,7575,9047,8444,4159,3787,3787,4159,4593,5073,5588,6128,6687,9457,8835,3674,3248,2905,2678,2598,2905,3248,3674,4159,4684,5237,5810,6397,9300,8666,6781,2342,2054,1949,2054,2342,2756,3248,3787,4357,5550,9186,8543,7902,7262,6624,5988,5356,4108,3498,2905,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,7174,5882,5237,4593,3951,3312,2054,1452,919,650,919,1452,2054,2678,3312,3951,3897,3248,2598,1949,1299,650,0,650,1299,1949,2598,3248,3951,3312,2678,2054,1452,919,650,919,1452,2054,2678,3312,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,4357,3787,3248,2756,2342,2054,1949,2054,2342,2756,2678
194,12612,12991,22084,12082,12477,13327,15724,20062,20632,21207,21786,13327,13809,14812,15330,15857,16394,17489,18047,18611,19181,19755,20917,21503,12893,13391,16042,16598,17161,18303,18881,19464,20643,21237,8714,9024,9368,9743,10146,10574,11023,11491,11977,12991,15150,15710,16277,16850,18600,19192,19787,20386,20987,8139,8469,8835,9232,9656,11061,11565,14260,14826,16560,17148,18337,18937,19540,7262,7575,7929,8318,8739,9186,9656,10653,11710,13375,13946,16290,16888,17489,20540,21157,6162,6397,6687,7026,8267,8739,9232,10270,10810,11362,11924,20344,20967,5550,5550,7821,8318,8835,10473,8469,7406,7929,8469,8714,5073,5511,6495,7026,9656,9047,4593,4159,3498,3787,4159,4593,5073,5588,6128,10084,9457,4159,3674,3248,2905,2678,2678,2905,3248,3674,4159,4684,5237,5810,9936,9300,7406,2756,2342,2054,1949,2054,2342,2756,3248,3787,4947,9829,9186,8543,7902,7262,6624,5988,4729,4108,3498,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,7821,6528,5882,5237,4593,3951,2678,2054,1452,919,650,919,1452,2054,2678,3312,4547,3897,3248,2598,1949,1299,650,0,650,1299,1949,2598,4593,3951,3312,2678,2054,1452,919,650,919,1452,2054,2678,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,4947,4357,3787,3248,2756,2342,2054,1949,2054,2342,2598
195,12255,12612,21513,11710,12082,12893,15219,19497,20062,20632,21207,12860,13327,14305,14812,15330,15857,16938,17489,18047,18611,19181,20334,20917,12409,12893,15494,16042,16598,17729,18303,18881,20052,20643,8444,8714,9024,9368,9743,10146,10574,11023,11491,12477,14597,15150,15710,16277,18012,18600,19192,19787,20386,7848,8139,8469,8835,9232,10574,11061,13702,14260,15976,16560,17741,18337,18937,6996,7262,7575,7929,8318,8739,9186,10146,11175,12811,13375,15697,16290,16888,19925,20540,5988,6162,6397,6687,7821,8267,8739,9743,10270,10810,11362,19723,20344,5810,5356,7349,7821,8318,9915,9024,6905,7406,7929,9300,4684,5073,5988,6495,10270,9656,5073,4593,3312,3498,3787,4159,4593,5073,5588,10712,10084,4684,4159,3674,3248,2905,2598,2678,2905,3248,3674,4159,4684,5237,10574,9936,8034,3248,2756,2342,2054,1949,2054,2342,2756,3248,4357,10473,9829,9186,8543,7902,7262,6624,5356,4729,4108,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,8469,7174,6528,5882,5237,4593,3312,2678,2054,1452,919,650,919,1452,2054,2678,5196,4547,3897,3248,2598,1949,1299,650,0,650,1299,1949,5237,4593,3951,3312,2678,2054,1452,919,650,919,1452,2054,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,5550,4947,4357,3787,3248,2756,2342,2054,1949,2054,2678
